Resource,Id,Value,DisplayName,PermissionType
Configuration Manager Microservice,fd7bf697-168c-45be-b7ba-e94b3529deff,user_impersonation,Have full access to the Skype Teams Service,Application
Configuration Manager Microservice,91d6f071-cbcb-48b9-baba-557f0f1f46bc,User.Read.All,Read all users' full profiles,Application
Configuration Manager Microservice,3ed42bc3-d6ed-4cf4-9531-d521e361223e,Region.ReadWrite.All,Read or write user region,Application
Configuration Manager Microservice,4f217d7c-5ea7-4dde-a269-9025b80f2cd5,AdminAppCatalog.Read.All,Read user app assignment,Application
Configuration Manager Microservice,b8a8280c-fe24-4c24-8b5a-74e833c2c018,UserLicense.Read.All,Read user license details,Application
Configuration Manager Microservice,0d9ce864-39e5-424f-8556-b68ce5dac482,Region.Read.All,Read user region,Application
Configuration Manager Microservice,fd7bf697-168c-45be-b7ba-e94b3529deff,user_impersonation,,Delegated
Configuration Manager Microservice,09be18e9-0ff4-4f30-bb6b-5b92aade000c,apps.read.all,,Delegated
Configuration Manager Microservice,60b1c89f-1cb7-4c03-886c-60986531eccf,Authorization.ReadWrite,,Delegated
Configuration Manager Microservice,6f47731f-d307-453d-a5fb-72c9d98ab40d,Region.ReadWrite,,Delegated
Microsoft Graph,a7a681dc-756e-4909-b988-f160edc6655f,Calls.AccessMedia.All,Access media streams in a call as an app,Application
Microsoft Graph,40dc41bc-0f7e-42ff-89bd-d9516947e474,FileStorageContainer.Selected,Access selected file storage containers,Application
Microsoft Graph,bd61925e-3bf4-4d62-bc0b-06b06c96d95c,Files.SelectedOperations.Selected,Access selected Files without a signed in user.,Application
Microsoft Graph,de4e4161-a10a-4dfd-809c-e328d89aefeb,ListItems.SelectedOperations.Selected,Access selected ListItems without a signed in user.,Application
Microsoft Graph,23c5a9bd-d900-4ecf-be26-a0689755d9e5,Lists.SelectedOperations.Selected,Access selected Lists without a signed in user.,Application
Microsoft Graph,883ea226-0bf2-4a8f-9f9d-92c9162a727d,Sites.Selected,Access selected site collections,Application
Microsoft Graph,35930dcf-aceb-4bd1-b99a-8ffed403c974,ChannelMember.ReadWrite.All,Add and remove members from all channels,Application
Microsoft Graph,57257249-34ce-4810-a8a2-a03adf0c5693,ChatMember.ReadWrite.All,Add and remove members from all chats,Application
Microsoft Graph,e32c2cd9-0124-4e44-88fc-772cd98afbdb,ChatMember.ReadWrite.WhereInstalled,Add and remove members from all chats where the associated Teams application is installed.,Application
Microsoft Graph,0121dc95-1b9f-4aed-8bac-58c5ac466691,TeamMember.ReadWrite.All,Add and remove members from all teams,Application
Microsoft Graph,4437522e-9a86-4a41-a7da-e380edd4a97d,TeamMember.ReadWriteNonOwnerRole.All,Add and remove members with non-owner role for all teams,Application
Microsoft Graph,425b4b59-d5af-45c8-832f-bb0b7402348a,TeamsTab.ReadWriteForUser.All,Allow the app to manage all tabs for all users,Application
Microsoft Graph,908de74d-f8b2-4d6b-a9ed-2a17b3b78179,TeamsAppInstallation.ReadWriteSelfForUser.All,Allow the app to manage itself for all users,Application
Microsoft Graph,fd9ce730-a250-40dc-bd44-8dc8d20f39ea,TeamsTab.ReadWriteForChat.All,Allow the Teams app to manage all tabs for all chats,Application
Microsoft Graph,6163d4f4-fbf8-43da-a7b4-060fe85ed148,TeamsTab.ReadWriteForTeam.All,Allow the Teams app to manage all tabs for all teams,Application
Microsoft Graph,ba1ba90b-2d8f-487e-9f16-80728d85bb5c,TeamsAppInstallation.ReadWriteAndConsentSelfForChat.All,Allow the Teams app to manage itself and its permission grants for all chats,Application
Microsoft Graph,1e4be56c-312e-42b8-a2c9-009600d732c0,TeamsAppInstallation.ReadWriteAndConsentSelfForTeam.All,Allow the Teams app to manage itself and its permission grants for all teams,Application
Microsoft Graph,a87076cf-6abd-4e56-8559-4dbdf41bef96,TeamsAppInstallation.ReadWriteAndConsentSelfForUser.All,Allow the Teams app to manage itself and its permission grants in all user accounts,Application
Microsoft Graph,73a45059-f39c-4baf-9182-4954ac0e55cf,TeamsAppInstallation.ReadWriteSelfForChat.All,Allow the Teams app to manage itself for all chats,Application
Microsoft Graph,9f67436c-5415-4e7f-8ac1-3014a7132630,TeamsAppInstallation.ReadWriteSelfForTeam.All,Allow the Teams app to manage itself for all teams,Application
Microsoft Graph,9f62e4a2-a2d6-4350-b28b-d244728c4f86,TeamsTab.ReadWriteSelfForChat.All,Allow the Teams app to manage only its own tabs for all chats,Application
Microsoft Graph,91c32b81-0ef0-453f-a5c7-4ce2e562f449,TeamsTab.ReadWriteSelfForTeam.All,Allow the Teams app to manage only its own tabs for all teams,Application
Microsoft Graph,3c42dec6-49e8-4a0a-b469-36cff0d9da93,TeamsTab.ReadWriteSelfForUser.All,Allow the Teams app to manage only its own tabs for all users,Application
Microsoft Graph,76577085-e73d-4f1d-b26a-85fb33892327,MailboxItem.ImportExport.All,Allows the app to perform backup and restore for all mailbox items,Application
Microsoft Graph,e3530185-4080-478c-a4ab-39322704df58,Sites.Archive.All,Archive/reactivate Site Collections without a signed in user.,Application
Microsoft Graph,e5a76501-dbb0-492c-ab55-5d09e8837263,ProtectionScopes.Compute.All,Compute Purview policies at tenant scope,Application
Microsoft Graph,fe696d63-5e1f-4515-8232-cccc316903c6,ProtectionScopes.Compute.User,Compute Purview policies for an individual user,Application
Microsoft Graph,9d952b72-f741-4b40-9185-8c53076c2339,User-ConvertToInternal.ReadWrite.All,Convert an external user to internal member user,Application
Microsoft Graph,f3a65bd4-b703-46df-8f7e-0174fea562aa,Channel.Create,Create channels,Application
Microsoft Graph,dfb0dd15-61de-45b2-be36-d6a69fba3c79,Teamwork.Migrate.All,Create chat and channel messages with anyone's identity and with any timestamp,Application
Microsoft Graph,d9c48af6-9ad9-47ad-82c3-63757137b9af,Chat.Create,Create chats,Application
Microsoft Graph,abf6441f-0772-4932-96e7-0191478dd73a,DeviceTemplate.Create,Create device template,Application
Microsoft Graph,bf7b1a76-6e77-406b-b258-bf5c7720e98f,Group.Create,Create groups,Application
Microsoft Graph,287bd98c-e865-4e8c-bade-1a85523195b9,InformationProtectionContent.Write.All,Create protected content,Application
Microsoft Graph,49981c42-fd7b-4530-be03-e77b21aed25e,TeamsTab.Create,Create tabs in Microsoft Teams.,Application
Microsoft Graph,23fc2474-f741-46ce-8465-674744c5c361,Team.Create,Create teams,Application
Microsoft Graph,0c0bf378-bf22-4481-8f81-9e89a9b4960a,Sites.Manage.All,"Create, edit, and delete items and lists in all site collections",Application
Microsoft Graph,0d22204b-6cad-4dd0-8362-3e3f2ae699d9,EduAssignments.ReadWrite.All,"Create, read, update and delete all class assignments with grades",Application
Microsoft Graph,f431cc63-a2de-48c4-8054-a34bc093af84,EduAssignments.ReadWriteBasic.All,"Create, read, update and delete all class assignments without grades",Application
Microsoft Graph,d3495511-98b7-4df3-b317-4e35c19f6129,RoleAssignmentSchedule.Remove.Directory,Delete all active role assignments of your company's directory,Application
Microsoft Graph,79c7e69c-0d9f-4eff-97a8-49170a5a08ba,RoleEligibilitySchedule.Remove.Directory,Delete all eligible role assignments of your company's directory,Application
Microsoft Graph,9c7abde0-eacd-4319-bf9e-35994b1a1717,Chat.ManageDeletion.All,Delete and recover deleted chats,Application
Microsoft Graph,eccc023d-eccf-4e7b-9683-8813ab36cecc,User.DeleteRestore.All,Delete and restore all users,Application
Microsoft Graph,55d1104b-3821-413d-b3ca-e2393d333cd3,PrivilegedAssignmentSchedule.Remove.AzureADGroup,Delete assignment schedules for access to Azure AD groups,Application
Microsoft Graph,6a118a39-1227-45d4-af0c-ea7b40d210bc,Channel.Delete.All,Delete channels,Application
Microsoft Graph,55745561-7572-4314-a737-a2c2a1b0dd2e,PrivilegedEligibilitySchedule.Remove.AzureADGroup,Delete eligibility schedules for access to Azure AD groups,Application
Microsoft Graph,4e774092-a092-48d1-90bd-baad67c7eb47,UserNotification.ReadWrite.CreatedByApp,Deliver and manage all user's notifications,Application
Microsoft Graph,3011c876-62b7-4ada-afa2-506cbbecc68c,User.EnableDisableAccount.All,Enable and disable user accounts,Application
Microsoft Graph,986fa56a-6680-4aac-af09-4d1765376739,SensitivityLabel.Evaluate.All,Evaluate labels tenant scope.,Application
Microsoft Graph,57f0b71b-a759-45a0-9a0f-cc099fbd9a44,SensitivityLabel.Evaluate,Evaluate sensitivity labels,Application
Microsoft Graph,405a51b5-8d8d-430b-9842-8be4b0e9f324,User.Export.All,Export user's data,Application
Microsoft Graph,4d02b0cc-d90b-441f-8d82-4fb55c34d6bb,ChannelMessage.UpdatePolicyViolation.All,Flag channel messages for violating policy,Application
Microsoft Graph,7e847308-e030-4183-9899-5235d7270f58,Chat.UpdatePolicyViolation.All,Flag chat messages for violating policy,Application
Microsoft Graph,2280dda6-0bfd-44ee-a2f4-cb867cfc4c1e,Team.ReadBasic.All,Get a list of all teams,Application
Microsoft Graph,3b8e7aad-f6e3-4299-83f8-6fc6a5777f0b,SensitivityLabel.Read,Get labels application scope.,Application
Microsoft Graph,e46a01e9-b2cf-4d89-8424-bcdc6dd445ab,SensitivityLabels.Read.All,Get labels tenant scope.,Application
Microsoft Graph,b47b160b-1054-4efd-9ca0-e2f614696086,Files.ReadWrite.AppFolder,Have full access to the application's folder without a signed in user.,Application
Microsoft Graph,a82116e5-55eb-4c41-a434-62fe8a61c773,Sites.FullControl.All,Have full control of all site collections,Application
Microsoft Graph,65891b00-2fd9-4e33-be27-04a53132e3df,FileIngestion.Ingest,Ingest SharePoint and OneDrive content to make it available in the search index,Application
Microsoft Graph,284383ee-7f6e-4e40-a2a8-e85dcb029101,Calls.Initiate.All,Initiate outgoing 1 to 1 calls from the app,Application
Microsoft Graph,4c277553-8a09-487b-8023-29ee378d8324,Calls.InitiateGroupCall.All,Initiate outgoing group calls from the app,Application
Microsoft Graph,09850681-111b-4a89-9bed-3f2cae46d706,User.Invite.All,Invite guest users to the organization,Application
Microsoft Graph,fd7ccf6b-3d28-418b-9701-cd10f5cd2fd4,Calls.JoinGroupCallAsGuest.All,Join group calls and meetings as a guest,Application
Microsoft Graph,f6b49018-60ab-4f81-83bd-22caeabfed2d,Calls.JoinGroupCall.All,Join group calls and meetings as an app,Application
Microsoft Graph,021ea6db-c06b-45c6-8c9c-c1cd9a37a483,LifecycleWorkflows-Workflow.ReadBasic.All,List all workflows in Lifecycle workflows,Application
Microsoft Graph,18228521-a591-40f1-b215-5fad4488c117,AccessReview.ReadWrite.Membership,Manage access reviews for group and app memberships,Application
Microsoft Graph,ef5f7d5c-338f-44b0-86c3-351f46c8bb5f,AccessReview.ReadWrite.All,Manage all access reviews,Application
Microsoft Graph,8e8e4742-1d95-4f68-9d56-6ee75648c72a,DelegatedPermissionGrant.ReadWrite.All,Manage all delegated permission grants,Application
Microsoft Graph,444d6fcb-b738-41e5-b103-ac4f2a2628a3,LearningContent.ReadWrite.All,Manage all learning content,Application
Microsoft Graph,5facf0c1-8979-4e95-abcf-ff3d079771c0,LicenseAssignment.ReadWrite.All,Manage all license assignments,Application
Microsoft Graph,60a901ed-09f7-4aa5-a16e-7dd3d6f9de36,ProgramControl.ReadWrite.All,Manage all programs,Application
Microsoft Graph,c529cfca-c91b-489c-af2b-d92990b66ce6,User.ManageIdentities.All,Manage all users' identities,Application
Microsoft Graph,06b708a9-e830-4db3-a914-8e69da51d44f,AppRoleAssignment.ReadWrite.All,Manage app permission grants and app role assignments,Application
Microsoft Graph,18a4783c-866b-4cc7-a460-3d5e5662c884,Application.ReadWrite.OwnedBy,Manage apps that this app creates or owns,Application
Microsoft Graph,6b22000a-1228-42ec-88db-b8c00399aecb,Bookings.Manage.All,Manage bookings information,Application
Microsoft Graph,a402ca1c-2696-4531-972d-6e5ee4aa11ea,Policy.ReadWrite.PermissionGrant,Manage consent and permission grant policies,Application
Microsoft Graph,eda0971c-482e-4345-b28f-69c309cb8a34,IndustryData-DataConnector.ReadWrite.All,Manage data connector definitions,Application
Microsoft Graph,cc13eba4-8cd8-44c6-b4d4-f93237adce58,DelegatedAdminRelationship.ReadWrite.All,Manage Delegated Admin relationships with customers,Application
Microsoft Graph,9bc431c3-b8bc-4a8d-a219-40f10f92eff6,EduAdministration.ReadWrite.All,Manage education app settings,Application
Microsoft Graph,e688c61f-d4c6-4d64-a197-3bcf6ba1d6ad,IndustryData-InboundFlow.ReadWrite.All,Manage inbound flow definitions,Application
Microsoft Graph,e97a9235-5b3c-43c4-b37d-6786a173fae4,TeamsAppInstallation.ManageSelectedForUser.All,Manage installation and permission grants of selected Teams apps for all user accounts,Application
Microsoft Graph,22b74aab-d9e4-46f7-9424-f24b42307227,TeamsAppInstallation.ManageSelectedForChat.All,Manage installation and permission grants of selected Teams apps in all chats,Application
Microsoft Graph,b448d252-1f26-4227-b6ff-21ab510975a2,TeamsAppInstallation.ManageSelectedForTeam.All,Manage installation and permission grants of selected Teams apps in all teams,Application
Microsoft Graph,6e74eff9-4a21-45d6-bc03-3a20f61f8281,TeamsAppInstallation.ReadWriteAndConsentForChat.All,Manage installation and permission grants of Teams apps for all chats,Application
Microsoft Graph,b0c13be0-8e20-4bc5-8c55-963c23a39ce9,TeamsAppInstallation.ReadWriteAndConsentForTeam.All,Manage installation and permission grants of Teams apps for all teams,Application
Microsoft Graph,32ca478f-f89e-41d0-aaf8-101deb7da510,TeamsAppInstallation.ReadWriteAndConsentForUser.All,Manage installation and permission grants of Teams apps in a user account,Application
Microsoft Graph,0b57845e-aa49-4e6f-8109-ce654fffa618,OnPremisesPublishingProfiles.ReadWrite.All,Manage on-premises published resources,Application
Microsoft Graph,766c601b-c009-4438-8290-c8b05fa00c4b,FileIngestionHybridOnboarding.Manage,Manage onboarding for a Hybrid Cloud tenant,Application
Microsoft Graph,24a65b4a-e501-47e2-8849-d679517887f0,IndustryData-OutboundFlow.ReadWrite.All,Manage outbound flow definitions,Application
Microsoft Graph,bda16293-63d3-45b7-b16b-833841d27d56,IndustryData-ReferenceDefinition.ReadWrite.All,Manage reference definitions,Application
Microsoft Graph,25bbeaad-04be-4207-83ed-a263aae76ddf,TeamsAppInstallation.ReadWriteSelectedForChat.All,Manage selected installed Teams apps in all chats,Application
Microsoft Graph,7b5823ae-d0f2-424d-b90c-d843ffada7d9,TeamsAppInstallation.ReadWriteSelectedForTeam.All,Manage selected installed Teams apps in all teams,Application
Microsoft Graph,650a76ec-4118-4b25-9d3a-1f98048a5ee0,TeamsAppInstallation.ReadWriteSelectedForUser.All,Manage selected Teams apps installed for all users,Application
Microsoft Graph,7d866958-e06e-4dd6-91c6-a086b3f5cfeb,IndustryData-SourceSystem.ReadWrite.All,Manage source system definitions,Application
Microsoft Graph,9e19bae1-2623-4c4f-ab6e-2664615ff9a0,TeamsAppInstallation.ReadWriteForChat.All,Manage Teams apps for all chats,Application
Microsoft Graph,5dad17ba-f6cc-4954-a5a2-a0dcc95154f0,TeamsAppInstallation.ReadWriteForTeam.All,Manage Teams apps for all teams,Application
Microsoft Graph,74ef0291-ca83-4d02-8c7e-d2391e6a444f,TeamsAppInstallation.ReadWriteForUser.All,Manage Teams apps for all users,Application
Microsoft Graph,21792b6c-c986-4ffc-85de-df9da54b52fa,ThreatIndicators.ReadWrite.OwnedBy,Manage threat indicators this app creates or owns,Application
Microsoft Graph,7afa7744-a782-4a32-b8c2-e3db637e8de7,IndustryData-TimePeriod.ReadWrite.All,Manage time period definitions,Application
Microsoft Graph,3ede5358-7366-4da8-a2f7-472bf9c7cc34,EngagementRole.ReadWrite.All,Modify Viva Engage role membership,Application
Microsoft Graph,58a52f47-9e36-4b17-9ebe-ce4ef7f3e6c8,PrintJob.Manage.All,Perform advanced operations on print jobs,Application
Microsoft Graph,5b07b0dd-2377-4e44-a38d-703f09a0dc3c,DeviceManagementManagedDevices.PrivilegedOperations.All,Perform user-impacting remote actions on Microsoft Intune devices,Application
Microsoft Graph,5ad511bf-571c-4ef6-8c3c-85b94b85df98,Content.Process.All,"Process content for data security, governance and compliance",Application
Microsoft Graph,24ceb246-ad29-4680-90b4-3e91ffad15eb,Content.Process.User,"Process content for data security, governance and compliance",Application
Microsoft Graph,0d412a8c-a06c-439f-b3ec-8abcf54d2f96,EduRoster.ReadBasic.All,Read a limited subset of the organization's roster,Application
Microsoft Graph,99bc85fb-e857-4220-9f8c-3a1c83148d2e,AuditActivity.Read,Read activity audit log from the audit store.,Application
Microsoft Graph,d07a8cc0-3d51-4b77-b3b0-32704d1f69fa,AccessReview.Read.All,Read all access reviews,Application
Microsoft Graph,8c0aed2c-0c61-433d-b63c-6370ddc73248,Acronym.Read.All,Read all acronyms,Application
Microsoft Graph,d5fe8ce8-684c-4c83-a52c-46e882ce4be1,RoleAssignmentSchedule.Read.Directory,Read all active role assignments and role schedules for your company's directory,Application
Microsoft Graph,ee353f83-55ef-4b78-82da-555bfa2b4b95,ReportSettings.Read.All,Read all admin report settings,Application
Microsoft Graph,134fd756-38ce-4afd-ba33-e9623dbe66c2,AdministrativeUnit.Read.All,Read all administrative units,Application
Microsoft Graph,839c90ab-5771-41ee-aef8-a562e8487c1e,AiEnterpriseInteraction.Read.All,Read all AI enterprise interactions.,Application
Microsoft Graph,01892c31-3b66-4bcf-b5f5-bf0a03d5ed9f,OnlineMeetingAiInsight.Read.Chat,Read all AI Insights for online meetings where the Teams application is installed.,Application
Microsoft Graph,c0cf7895-985f-42d4-a693-b618f36674ad,OnlineMeetingAiInsight.Read.All,Read all AI Insights for online meetings.,Application
Microsoft Graph,ef31918f-2d50-4755-8943-b8638c0a077e,RoleManagementAlert.Read.Directory,Read all alert data for your company's directory,Application
Microsoft Graph,11059518-d6a6-4851-98ed-509268489c4a,RoleManagementAlert.ReadWrite.Directory,"Read all alert data, configure alerts, and take actions on all alerts for your company's directory",Application
Microsoft Graph,e12dae10-5a57-4817-b79d-dfbec5348930,AppCatalog.Read.All,Read all app catalogs,Application
Microsoft Graph,9a5d68dd-52b0-4cc2-bd40-abcf44ac3a30,Application.Read.All,Read all applications,Application
Microsoft Graph,9f265de7-8d5e-4e9a-a805-5e8bbc49656f,ApprovalSolution.Read.All,Read all approvals,Application
Microsoft Graph,45583558-1113-4d06-8969-e79a28edc9ad,ApprovalSolution.ReadWrite.All,Read all approvals and manage approval subscriptions,Application
Microsoft Graph,535e6066-2894-49ef-ab33-e2c6d064bb81,LearningAssignedCourse.Read.All,Read all assignments,Application
Microsoft Graph,b0afded3-3588-46d8-8b3d-9842eff778da,AuditLog.Read.All,Read all audit log data,Application
Microsoft Graph,381f742f-e1f8-4309-b4ab-e3d91ae4c5c1,AuthenticationContext.Read.All,Read all authentication context information,Application
Microsoft Graph,b7f6385c-6ce6-4639-a480-e23c42ed9784,EventListener.Read.All,Read all authentication event listeners,Application
Microsoft Graph,6323133e-1f6e-46d4-9372-ac33a0870636,TeamTemplates.Read.All,Read all available Teams Templates,Application
Microsoft Graph,ae73097b-cb2a-4447-b064-5d80f6093921,DirectoryRecommendations.Read.All,Read all Azure AD recommendations,Application
Microsoft Graph,5ba43d2f-fa88-4db2-bd1c-a67c5f0fb1ce,Synchronization.Read.All,Read all Azure AD synchronization data.,Application
Microsoft Graph,5fbb5982-3230-4882-93c0-2167523ce0c2,BackupRestore-Configuration.Read.All,Read all backup configuration policies,Application
Microsoft Graph,7c3e1994-38ff-4412-a99b-9369f6bb7706,PartnerBilling.Read.All,Read all billing data for your company's tenant,Application
Microsoft Graph,57f1cf28-c0c4-4ec3-9a30-19a2eaaf2f6e,BitlockerKey.Read.All,Read all BitLocker keys,Application
Microsoft Graph,f690d423-6b29-4d04-98c6-694c42282419,BitlockerKey.ReadBasic.All,Read all BitLocker keys basic information,Application
Microsoft Graph,6e98f277-b046-4193-a4f2-6bf6a78cd491,Bookings.Read.All,Read all Bookings related resources.,Application
Microsoft Graph,be95e614-8ef3-49eb-8464-1c9503433b86,Bookmark.Read.All,Read all bookmarks,Application
Microsoft Graph,c5ee1f21-fc7f-4937-9af0-c91648ff9597,BrowserSiteLists.Read.All,Read all browser site lists for your organization,Application
Microsoft Graph,acc0fc4d-2cd6-4194-8700-1768d8423d86,BusinessScenarioConfig.Read.OwnedBy,Read all business scenario configurations this app creates or owns,Application
Microsoft Graph,1abb026f-7572-49f6-9ddd-ad61cbba181e,CallEvents.Read.All,Read all call events,Application
Microsoft Graph,45bbb07e-7321-4fd7-a8f6-3ff27e6a81c8,CallRecords.Read.All,Read all call records,Application
Microsoft Graph,214fda0c-514a-4650-b037-b562b1a66124,PublicKeyInfrastructure.Read.All,Read all certificate based authentication configurations,Application
Microsoft Graph,7b2449af-6ccd-4f4d-9f78-e550c193f0d1,ChannelMessage.Read.All,Read all channel messages,Application
Microsoft Graph,6b7d71aa-70aa-4810-a8d9-5d9fb2830017,Chat.Read.All,Read all chat messages,Application
Microsoft Graph,b9bb2381-47a4-46cd-aafb-00cb12f68504,ChatMessage.Read.All,Read all chat messages,Application
Microsoft Graph,1c1b4c8e-3cc7-4c58-8470-9b92c9d5848b,Chat.Read.WhereInstalled,Read all chat messages for chats where the associated Teams application is installed.,Application
Microsoft Graph,4c37e1b6-35a1-43bf-926a-6f30f2cdf585,EduAssignments.Read.All,Read all class assignments with grades,Application
Microsoft Graph,6e0a958b-b7fc-4348-b7c4-a6ab9fd3dd0e,EduAssignments.ReadBasic.All,Read all class assignments without grades,Application
Microsoft Graph,6cdb464c-3a03-40f8-900b-4cb7ea1da9c0,EduCurricula.Read.All,Read all class modules and resources,Application
Microsoft Graph,913b9306-0ce1-42b8-9137-6a7df690a760,Place.Read.All,Read all company places,Application
Microsoft Graph,aca929ec-9830-44dc-bda1-85cf938aaa95,ConfigurationMonitoring.Read.All,Read all Configuration Monitoring entities,Application
Microsoft Graph,14f49b9f-4bf2-4d24-b80e-b27ec58409bd,InformationProtectionConfig.Read.All,Read all configurations for protecting organizational data applicable to users,Application
Microsoft Graph,6daaff82-2880-496d-9d80-57e8e31195e2,MutualTlsOauthConfiguration.Read.All,Read all configurations used for mutual-TLS client authentication.,Application
Microsoft Graph,1260ad83-98fb-4785-abbb-d6cc1806fd41,ConsentRequest.Read.All,Read all consent requests,Application
Microsoft Graph,88bb2658-5d9e-454f-aacd-a3933e079526,CustomAuthenticationExtension.Read.All,Read all custom authentication extensions,Application
Microsoft Graph,673a007a-9e0f-4c97-b066-3c0164486909,CustomDetection.Read.All,Read all custom detection rules,Application
Microsoft Graph,2a4f026d-e829-4e84-bdbf-d981a2703059,CustomSecAttributeAuditLogs.Read.All,Read all custom security attribute audit logs,Application
Microsoft Graph,ab8a5872-7c88-47a6-8141-7becce939190,CustomTags.Read.All,Read all custom tags data,Application
Microsoft Graph,81b4724a-58aa-41c1-8a55-84ef97466587,DelegatedPermissionGrant.Read.All,Read all delegated permission grants,Application
Microsoft Graph,dd9febb5-0c6d-419f-b256-3afe12c6adeb,DeviceTemplate.Read.All,Read all device templates,Application
Microsoft Graph,7438b122-aefc-4978-80ed-43db9fcc7715,Device.Read.All,Read all devices,Application
Microsoft Graph,483bed4a-2ad3-4361-a73b-c83ccdbdc53c,RoleManagement.Read.Directory,Read all directory RBAC settings,Application
Microsoft Graph,64a59178-dad3-4673-89db-84fdcd622fec,CloudApp-Discovery.Read.All,Read all discovered cloud applications data,Application
Microsoft Graph,50180013-6191-4d1e-a373-e590ff4e66af,eDiscovery.Read.All,Read all eDiscovery objects,Application
Microsoft Graph,ff278e11-4a33-4d0c-83d2-d01dc58929a5,RoleEligibilitySchedule.Read.Directory,Read all eligible role assignments and role schedules for your company's directory,Application
Microsoft Graph,f0a35f91-2aa6-4a99-9d5a-5b6bcb66204e,CallEvents-Emergency.Read.All,Read all emergency call events,Application
Microsoft Graph,c74fd47d-ed3c-45c3-9a9e-b8676de685d2,EntitlementManagement.Read.All,Read all entitlement management resources,Application
Microsoft Graph,2b655018-450a-4845-81e7-d603b1ebffdb,ServiceActivity-Exchange.Read.All,Read all Exchange service activity,Application
Microsoft Graph,1914711b-a1cb-4793-b019-c2ce0ed21b8c,ExternalConnection.Read.All,Read all external connections,Application
Microsoft Graph,7a7cffad-37d2-4f48-afa4-c6ab129adcc2,ExternalItem.Read.All,Read all external items,Application
Microsoft Graph,1987d7a0-d602-4262-ab90-cfdd43b37545,ExternalUserProfile.Read.All,Read all external user profiles,Application
Microsoft Graph,4f0a8235-6f6f-4ec7-9500-34b452a4a0c3,Group-Conversation.Read.All,Read all group conversations,Application
Microsoft Graph,98830695-27a2-44f7-8c18-0c3ebc9698f6,GroupMember.Read.All,Read all group memberships,Application
Microsoft Graph,f3c4f514-c65a-43f5-bfce-1735872258dd,GroupSettings.Read.All,Read all group settings,Application
Microsoft Graph,5b567255-7703-4780-807c-7be8301ae99b,Group.Read.All,Read all groups,Application
Microsoft Graph,658aa5d8-239f-45c4-aa12-864f4fc7e490,Member.Read.Hidden,Read all hidden memberships,Application
Microsoft Graph,6e472fd1-ad78-48da-a0f0-97ab2c6b769e,IdentityRiskEvent.Read.All,Read all identity risk event information,Application
Microsoft Graph,2a6baefd-edea-4ff6-b24e-bebcaa27a50d,RiskPreventionProviders.Read.All,Read all identity risk prevention providers,Application
Microsoft Graph,607c7344-0eed-41e5-823a-9695ebe1b7b0,IdentityRiskyServicePrincipal.Read.All,Read all identity risky service principal information,Application
Microsoft Graph,dc5007c0-2d7d-4c42-879c-2dab87571379,IdentityRiskyUser.Read.All,Read all identity risky user information,Application
Microsoft Graph,3e5d0bee-973f-4736-a123-4e1ab146f3a8,SecurityIdentitiesUserActions.Read.All,Read all identity security available user actions,Application
Microsoft Graph,f8dcd971-5d83-4e1e-aa95-ef44611ad351,SecurityIdentitiesHealth.Read.All,Read all identity security health issues,Application
Microsoft Graph,5f0ffea2-f474-4cf2-9834-61cda2bcea5c,SecurityIdentitiesSensors.Read.All,Read all identity security sensors,Application
Microsoft Graph,1b0c317f-dd31-4305-9932-259a8b6e8099,IdentityUserFlow.Read.All,Read all identity user flows,Application
Microsoft Graph,8740813e-d8aa-4204-860e-2a0f8f84dbc8,LearningContent.Read.All,Read all learning content,Application
Microsoft Graph,e2f98668-2877-4f38-a2f4-8202e0717aa1,LicenseAssignment.Read.All,Read all license assignments.,Application
Microsoft Graph,2cb19e7d-9012-40bf-9a22-69fc776af8b0,LifecycleWorkflows-CustomExt.Read.All,Read all Lifecycle workflows custom task extensionss,Application
Microsoft Graph,fe615156-48b5-4c83-b613-e6e31a43c446,LifecycleWorkflows-Reports.Read.All,Read all Lifecycle workflows reports,Application
Microsoft Graph,7c67316a-232a-4b84-be22-cea2c0906404,LifecycleWorkflows.Read.All,Read all lifecycle workflows resources,Application
Microsoft Graph,c766cb16-acc4-4663-ba09-6eedef5876c5,ServiceActivity-Microsoft365Web.Read.All,Read all Microsoft 365 Web service activity,Application
Microsoft Graph,ecae8511-f2d7-4be4-bdbf-91f244d45986,BackupRestore-Monitor.Read.All,"Read all monitoring, quota and billing information for the tenant",Application
Microsoft Graph,4f994bc0-31bb-44bb-b480-7a7c1be8c02e,MultiTenantOrganization.Read.All,Read all multi-tenant organization details and tenants,Application
Microsoft Graph,e30060de-caa5-4331-99d3-6ac6c966a9a4,NetworkAccess.Read.All,Read all network access information,Application
Microsoft Graph,40049381-3cc1-42af-94ec-5ce755db4b0d,NetworkAccess-Reports.Read.All,Read all network access reports,Application
Microsoft Graph,86632667-cd15-4845-ad89-48a88e8412e1,ThreatSubmission.Read.All,Read all of the organization's threat submissions,Application
Microsoft Graph,bb70e231-92dc-4729-aff5-697b3f04be95,OnPremDirectorySynchronization.Read.All,Read all on-premises directory synchronization information,Application
Microsoft Graph,57b4f899-b8c5-47c7-bdd3-c410c55602b7,ServiceActivity-OneDrive.Read.All,Read all One Drive service activity,Application
Microsoft Graph,3aeca27b-ee3a-4c2b-8ded-80376e2134a4,Notes.Read.All,Read all OneNote notebooks,Application
